date,code_region,categorie,defm,libelle_region
1996-09,11,A,611200,Île-de-France
1996-09,11,B,48600,Île-de-France
1996-09,11,C,58900,Île-de-France
1996-09,11,D,28e3,Île-de-France
1996-09,11,E,16900,Île-de-France
1996-09,24,A,118500,Centre-Val de Loire
1996-09,24,B,16100,Centre-Val de Loire
1996-09,24,C,19100,Centre-Val de Loire
1996-09,24,D,5e3,Centre-Val de Loire
1996-09,24,E,7100,Centre-Val de Loire
1996-09,27,A,124200,Bourgogne-Franche-Comté
1996-09,27,B,19100,Bourgogne-Franche-Comté
1996-09,27,C,19100,Bourgogne-Franche-Comté
1996-09,27,D,3900,Bourgogne-Franche-Comté
1996-09,27,E,11100,Bourgogne-Franche-Comté
1996-09,28,A,189700,Normandie
1996-09,28,B,21600,Normandie
1996-09,28,C,24300,Normandie
1996-09,28,D,8600,Normandie
1996-09,28,E,12500,Normandie
1996-09,32,A,380200,Nord-Pas-de-Calais-Picardie
1996-09,32,B,32700,Nord-Pas-de-Calais-Picardie
1996-09,32,C,35600,Nord-Pas-de-Calais-Picardie
1996-09,32,D,15600,Nord-Pas-de-Calais-Picardie
1996-09,32,E,21100,Nord-Pas-de-Calais-Picardie
1996-09,44,A,246400,Alsace-Champagne-Ardenne-Lorraine
1996-09,44,B,30800,Alsace-Champagne-Ardenne-Lorraine
1996-09,44,C,30200,Alsace-Champagne-Ardenne-Lorraine
1996-09,44,D,8900,Alsace-Champagne-Ardenne-Lorraine
1996-09,44,E,17700,Alsace-Champagne-Ardenne-Lorraine
1996-09,52,A,162200,Pays de la Loire
1996-09,52,B,27500,Pays de la Loire
1996-09,52,C,31700,Pays de la Loire
1996-09,52,D,6600,Pays de la Loire
1996-09,52,E,10300,Pays de la Loire
1996-09,53,A,132500,Bretagne
1996-09,53,B,19e3,Bretagne
1996-09,53,C,22400,Bretagne
1996-09,53,D,6500,Bretagne
1996-09,53,E,7800,Bretagne
1996-09,75,A,265200,Aquitaine-Limousin-Poitou-Charentes
1996-09,75,B,41700,Aquitaine-Limousin-Poitou-Charentes
1996-09,75,C,45100,Aquitaine-Limousin-Poitou-Charentes
1996-09,75,D,10600,Aquitaine-Limousin-Poitou-Charentes
1996-09,75,E,23900,Aquitaine-Limousin-Poitou-Charentes
1996-09,76,A,286800,Languedoc-Roussillon-Midi-Pyrénées
1996-09,76,B,30700,Languedoc-Roussillon-Midi-Pyrénées
1996-09,76,C,36700,Languedoc-Roussillon-Midi-Pyrénées
1996-09,76,D,10900,Languedoc-Roussillon-Midi-Pyrénées
1996-09,76,E,21500,Languedoc-Roussillon-Midi-Pyrénées
1996-09,84,A,346e3,Auvergne-Rhône-Alpes
1996-09,84,B,25e3,Auvergne-Rhône-Alpes
1996-09,84,C,33200,Auvergne-Rhône-Alpes
1996-09,84,D,12300,Auvergne-Rhône-Alpes
1996-09,84,E,22900,Auvergne-Rhône-Alpes
1996-09,93,A,161700,Provence-Alpes-Côte d'Azur
1996-09,93,B,13100,Provence-Alpes-Côte d'Azur
1996-09,93,C,14300,Provence-Alpes-Côte d'Azur
1996-09,93,D,3700,Provence-Alpes-Côte d'Azur
1996-09,93,E,5500,Provence-Alpes-Côte d'Azur
1996-09,94,A,15400,Corse
1996-09,94,B,300,Corse
1996-09,94,C,400,Corse
1996-09,94,D,400,Corse
1996-09,94,E,600,Corse
1996-09,NA,A,168800,NA
1996-09,NA,B,11e3,NA
1996-09,NA,C,15900,NA
1996-09,NA,D,4800,NA
1996-09,NA,E,5300,NA
1996-10,11,A,604200,Île-de-France
1996-10,11,B,50500,Île-de-France
1996-10,11,C,64100,Île-de-France
1996-10,11,D,34200,Île-de-France
1996-10,11,E,17e3,Île-de-France
1996-10,24,A,12e4,Centre-Val de Loire
1996-10,24,B,16400,Centre-Val de Loire
1996-10,24,C,20300,Centre-Val de Loire
1996-10,24,D,6300,Centre-Val de Loire
1996-10,24,E,7e3,Centre-Val de Loire
1996-10,27,A,127500,Bourgogne-Franche-Comté
1996-10,27,B,17300,Bourgogne-Franche-Comté
1996-10,27,C,19500,Bourgogne-Franche-Comté
1996-10,27,D,5400,Bourgogne-Franche-Comté
1996-10,27,E,10800,Bourgogne-Franche-Comté
1996-10,28,A,189700,Normandie
1996-10,28,B,22200,Normandie
1996-10,28,C,25900,Normandie
1996-10,28,D,11300,Normandie
1996-10,28,E,12600,Normandie
1996-10,32,A,379700,Nord-Pas-de-Calais-Picardie
1996-10,32,B,32400,Nord-Pas-de-Calais-Picardie
1996-10,32,C,37800,Nord-Pas-de-Calais-Picardie
1996-10,32,D,20100,Nord-Pas-de-Calais-Picardie
1996-10,32,E,20700,Nord-Pas-de-Calais-Picardie
1996-10,44,A,250700,Alsace-Champagne-Ardenne-Lorraine
1996-10,44,B,29900,Alsace-Champagne-Ardenne-Lorraine
1996-10,44,C,31400,Alsace-Champagne-Ardenne-Lorraine
1996-10,44,D,12400,Alsace-Champagne-Ardenne-Lorraine
1996-10,44,E,17800,Alsace-Champagne-Ardenne-Lorraine
1996-10,52,A,162700,Pays de la Loire
1996-10,52,B,27600,Pays de la Loire
1996-10,52,C,33800,Pays de la Loire
1996-10,52,D,8200,Pays de la Loire
1996-10,52,E,9900,Pays de la Loire
1996-10,53,A,135400,Bretagne
1996-10,53,B,19400,Bretagne
1996-10,53,C,23200,Bretagne
1996-10,53,D,8300,Bretagne
1996-10,53,E,7700,Bretagne
1996-10,75,A,270100,Aquitaine-Limousin-Poitou-Charentes
1996-10,75,B,41900,Aquitaine-Limousin-Poitou-Charentes
1996-10,75,C,46800,Aquitaine-Limousin-Poitou-Charentes
1996-10,75,D,14500,Aquitaine-Limousin-Poitou-Charentes
1996-10,75,E,24e3,Aquitaine-Limousin-Poitou-Charentes
1996-10,76,A,296300,Languedoc-Roussillon-Midi-Pyrénées
1996-10,76,B,30900,Languedoc-Roussillon-Midi-Pyrénées
1996-10,76,C,36600,Languedoc-Roussillon-Midi-Pyrénées
1996-10,76,D,15900,Languedoc-Roussillon-Midi-Pyrénées
1996-10,76,E,21300,Languedoc-Roussillon-Midi-Pyrénées
1996-10,84,A,346600,Auvergne-Rhône-Alpes
1996-10,84,B,26600,Auvergne-Rhône-Alpes
1996-10,84,C,38200,Auvergne-Rhône-Alpes
1996-10,84,D,16100,Auvergne-Rhône-Alpes
1996-10,84,E,22500,Auvergne-Rhône-Alpes
1996-10,93,A,169200,Provence-Alpes-Côte d'Azur
1996-10,93,B,13900,Provence-Alpes-Côte d'Azur
1996-10,93,C,14100,Provence-Alpes-Côte d'Azur
1996-10,93,D,5500,Provence-Alpes-Côte d'Azur
1996-10,93,E,5200,Provence-Alpes-Côte d'Azur
1996-10,94,A,16100,Corse
1996-10,94,B,400,Corse
1996-10,94,C,300,Corse
1996-10,94,D,600,Corse
1996-10,94,E,600,Corse
1996-10,NA,A,170300,NA
1996-10,NA,B,11600,NA
1996-10,NA,C,16500,NA
1996-10,NA,D,6600,NA
1996-10,NA,E,5100,NA
1996-11,11,A,602800,Île-de-France
1996-11,11,B,52200,Île-de-France
1996-11,11,C,61100,Île-de-France
1996-11,11,D,37200,Île-de-France
1996-11,11,E,17200,Île-de-France
1996-11,24,A,122600,Centre-Val de Loire
1996-11,24,B,15900,Centre-Val de Loire
1996-11,24,C,18400,Centre-Val de Loire
1996-11,24,D,7e3,Centre-Val de Loire
1996-11,24,E,7200,Centre-Val de Loire
1996-11,27,A,129800,Bourgogne-Franche-Comté
1996-11,27,B,16400,Bourgogne-Franche-Comté
1996-11,27,C,18200,Bourgogne-Franche-Comté
1996-11,27,D,6400,Bourgogne-Franche-Comté
1996-11,27,E,10800,Bourgogne-Franche-Comté
1996-11,28,A,190300,Normandie
1996-11,28,B,22700,Normandie
1996-11,28,C,24500,Normandie
1996-11,28,D,12700,Normandie
1996-11,28,E,13e3,Normandie
1996-11,32,A,379400,Nord-Pas-de-Calais-Picardie
1996-11,32,B,32100,Nord-Pas-de-Calais-Picardie
1996-11,32,C,35600,Nord-Pas-de-Calais-Picardie
1996-11,32,D,22700,Nord-Pas-de-Calais-Picardie
1996-11,32,E,20900,Nord-Pas-de-Calais-Picardie
1996-11,44,A,253400,Alsace-Champagne-Ardenne-Lorraine
1996-11,44,B,28200,Alsace-Champagne-Ardenne-Lorraine
1996-11,44,C,29600,Alsace-Champagne-Ardenne-Lorraine
1996-11,44,D,13900,Alsace-Champagne-Ardenne-Lorraine
1996-11,44,E,17100,Alsace-Champagne-Ardenne-Lorraine
1996-11,52,A,165100,Pays de la Loire
1996-11,52,B,27900,Pays de la Loire
1996-11,52,C,29900,Pays de la Loire
1996-11,52,D,8800,Pays de la Loire
1996-11,52,E,1e4,Pays de la Loire
1996-11,53,A,132800,Bretagne
1996-11,53,B,20600,Bretagne
1996-11,53,C,23600,Bretagne
1996-11,53,D,9600,Bretagne
1996-11,53,E,7900,Bretagne
1996-11,75,A,280300,Aquitaine-Limousin-Poitou-Charentes
1996-11,75,B,39100,Aquitaine-Limousin-Poitou-Charentes
1996-11,75,C,41200,Aquitaine-Limousin-Poitou-Charentes
1996-11,75,D,16700,Aquitaine-Limousin-Poitou-Charentes
1996-11,75,E,24200,Aquitaine-Limousin-Poitou-Charentes
1996-11,76,A,301100,Languedoc-Roussillon-Midi-Pyrénées
1996-11,76,B,30300,Languedoc-Roussillon-Midi-Pyrénées
1996-11,76,C,33400,Languedoc-Roussillon-Midi-Pyrénées
1996-11,76,D,18200,Languedoc-Roussillon-Midi-Pyrénées
1996-11,76,E,21700,Languedoc-Roussillon-Midi-Pyrénées
1996-11,84,A,345800,Auvergne-Rhône-Alpes
1996-11,84,B,27400,Auvergne-Rhône-Alpes
1996-11,84,C,36e3,Auvergne-Rhône-Alpes
1996-11,84,D,18200,Auvergne-Rhône-Alpes
1996-11,84,E,22500,Auvergne-Rhône-Alpes
1996-11,93,A,173200,Provence-Alpes-Côte d'Azur
1996-11,93,B,13200,Provence-Alpes-Côte d'Azur
1996-11,93,C,12700,Provence-Alpes-Côte d'Azur
1996-11,93,D,6600,Provence-Alpes-Côte d'Azur
1996-11,93,E,5e3,Provence-Alpes-Côte d'Azur
1996-11,94,A,16200,Corse
1996-11,94,B,300,Corse
1996-11,94,C,400,Corse
1996-11,94,D,900,Corse
1996-11,94,E,700,Corse
1996-11,NA,A,171600,NA
1996-11,NA,B,11200,NA
1996-11,NA,C,15100,NA
1996-11,NA,D,7800,NA
1996-11,NA,E,5e3,NA
1996-12,11,A,599e3,Île-de-France
1996-12,11,B,50400,Île-de-France
1996-12,11,C,66200,Île-de-France
1996-12,11,D,34400,Île-de-France
1996-12,11,E,16400,Île-de-France
1996-12,24,A,122500,Centre-Val de Loire
1996-12,24,B,15900,Centre-Val de Loire
1996-12,24,C,19700,Centre-Val de Loire
1996-12,24,D,6500,Centre-Val de Loire
1996-12,24,E,6700,Centre-Val de Loire
1996-12,27,A,129300,Bourgogne-Franche-Comté
1996-12,27,B,17e3,Bourgogne-Franche-Comté
1996-12,27,C,19400,Bourgogne-Franche-Comté
1996-12,27,D,6500,Bourgogne-Franche-Comté
1996-12,27,E,10100,Bourgogne-Franche-Comté
1996-12,28,A,189700,Normandie
1996-12,28,B,23100,Normandie
1996-12,28,C,26500,Normandie
1996-12,28,D,12300,Normandie
1996-12,28,E,12700,Normandie
1996-12,32,A,378900,Nord-Pas-de-Calais-Picardie
1996-12,32,B,33600,Nord-Pas-de-Calais-Picardie
1996-12,32,C,39400,Nord-Pas-de-Calais-Picardie
1996-12,32,D,19800,Nord-Pas-de-Calais-Picardie
1996-12,32,E,20400,Nord-Pas-de-Calais-Picardie
1996-12,44,A,254900,Alsace-Champagne-Ardenne-Lorraine
1996-12,44,B,28300,Alsace-Champagne-Ardenne-Lorraine
1996-12,44,C,32200,Alsace-Champagne-Ardenne-Lorraine
1996-12,44,D,13100,Alsace-Champagne-Ardenne-Lorraine
1996-12,44,E,16400,Alsace-Champagne-Ardenne-Lorraine
1996-12,52,A,164500,Pays de la Loire
1996-12,52,B,27500,Pays de la Loire
1996-12,52,C,32900,Pays de la Loire
1996-12,52,D,8200,Pays de la Loire
1996-12,52,E,9900,Pays de la Loire
1996-12,53,A,131600,Bretagne
1996-12,53,B,20600,Bretagne
1996-12,53,C,25400,Bretagne
1996-12,53,D,9500,Bretagne
1996-12,53,E,7900,Bretagne
1996-12,75,A,278800,Aquitaine-Limousin-Poitou-Charentes
1996-12,75,B,39300,Aquitaine-Limousin-Poitou-Charentes
1996-12,75,C,44800,Aquitaine-Limousin-Poitou-Charentes
1996-12,75,D,15400,Aquitaine-Limousin-Poitou-Charentes
1996-12,75,E,24200,Aquitaine-Limousin-Poitou-Charentes
1996-12,76,A,301200,Languedoc-Roussillon-Midi-Pyrénées
1996-12,76,B,30800,Languedoc-Roussillon-Midi-Pyrénées
1996-12,76,C,35700,Languedoc-Roussillon-Midi-Pyrénées
1996-12,76,D,15300,Languedoc-Roussillon-Midi-Pyrénées
1996-12,76,E,21500,Languedoc-Roussillon-Midi-Pyrénées
1996-12,84,A,342e3,Auvergne-Rhône-Alpes
1996-12,84,B,27800,Auvergne-Rhône-Alpes
1996-12,84,C,38e3,Auvergne-Rhône-Alpes
1996-12,84,D,16500,Auvergne-Rhône-Alpes
1996-12,84,E,21800,Auvergne-Rhône-Alpes
1996-12,93,A,171400,Provence-Alpes-Côte d'Azur
1996-12,93,B,13400,Provence-Alpes-Côte d'Azur
1996-12,93,C,13900,Provence-Alpes-Côte d'Azur
1996-12,93,D,6700,Provence-Alpes-Côte d'Azur
1996-12,93,E,5100,Provence-Alpes-Côte d'Azur
1996-12,94,A,16100,Corse
1996-12,94,B,300,Corse
1996-12,94,C,300,Corse
1996-12,94,D,900,Corse
1996-12,94,E,700,Corse
1996-12,NA,A,171200,NA
1996-12,NA,B,11500,NA
1996-12,NA,C,16400,NA
1996-12,NA,D,7500,NA
1996-12,NA,E,4900,NA
1997-01,11,A,613500,Île-de-France
1997-01,11,B,52500,Île-de-France
1997-01,11,C,62e3,Île-de-France
1997-01,11,D,35100,Île-de-France
1997-01,11,E,15900,Île-de-France
1997-01,24,A,124900,Centre-Val de Loire
1997-01,24,B,16300,Centre-Val de Loire
1997-01,24,C,18200,Centre-Val de Loire
1997-01,24,D,6900,Centre-Val de Loire
1997-01,24,E,6600,Centre-Val de Loire
1997-01,27,A,133800,Bourgogne-Franche-Comté
1997-01,27,B,16700,Bourgogne-Franche-Comté
1997-01,27,C,17400,Bourgogne-Franche-Comté
1997-01,27,D,6500,Bourgogne-Franche-Comté
1997-01,27,E,10200,Bourgogne-Franche-Comté
1997-01,28,A,194200,Normandie
1997-01,28,B,23200,Normandie
1997-01,28,C,23900,Normandie
1997-01,28,D,13200,Normandie
1997-01,28,E,12800,Normandie
1997-01,32,A,389300,Nord-Pas-de-Calais-Picardie
1997-01,32,B,33600,Nord-Pas-de-Calais-Picardie
1997-01,32,C,35600,Nord-Pas-de-Calais-Picardie
1997-01,32,D,19900,Nord-Pas-de-Calais-Picardie
1997-01,32,E,20200,Nord-Pas-de-Calais-Picardie
1997-01,44,A,265e3,Alsace-Champagne-Ardenne-Lorraine
1997-01,44,B,28400,Alsace-Champagne-Ardenne-Lorraine
1997-01,44,C,28400,Alsace-Champagne-Ardenne-Lorraine
1997-01,44,D,13800,Alsace-Champagne-Ardenne-Lorraine
1997-01,44,E,15800,Alsace-Champagne-Ardenne-Lorraine
1997-01,52,A,169600,Pays de la Loire
1997-01,52,B,27300,Pays de la Loire
1997-01,52,C,29e3,Pays de la Loire
1997-01,52,D,8500,Pays de la Loire
1997-01,52,E,9900,Pays de la Loire
1997-01,53,A,137700,Bretagne
1997-01,53,B,2e4,Bretagne
1997-01,53,C,21900,Bretagne
1997-01,53,D,1e4,Bretagne
1997-01,53,E,7900,Bretagne
1997-01,75,A,286100,Aquitaine-Limousin-Poitou-Charentes
1997-01,75,B,39400,Aquitaine-Limousin-Poitou-Charentes
1997-01,75,C,40100,Aquitaine-Limousin-Poitou-Charentes
1997-01,75,D,15900,Aquitaine-Limousin-Poitou-Charentes
1997-01,75,E,23500,Aquitaine-Limousin-Poitou-Charentes
1997-01,76,A,306100,Languedoc-Roussillon-Midi-Pyrénées
1997-01,76,B,30400,Languedoc-Roussillon-Midi-Pyrénées
1997-01,76,C,33900,Languedoc-Roussillon-Midi-Pyrénées
1997-01,76,D,16600,Languedoc-Roussillon-Midi-Pyrénées
1997-01,76,E,21600,Languedoc-Roussillon-Midi-Pyrénées
1997-01,84,A,345200,Auvergne-Rhône-Alpes
1997-01,84,B,27900,Auvergne-Rhône-Alpes
1997-01,84,C,35400,Auvergne-Rhône-Alpes
1997-01,84,D,16900,Auvergne-Rhône-Alpes
1997-01,84,E,21600,Auvergne-Rhône-Alpes
1997-01,93,A,174400,Provence-Alpes-Côte d'Azur
1997-01,93,B,13500,Provence-Alpes-Côte d'Azur
1997-01,93,C,13500,Provence-Alpes-Côte d'Azur
1997-01,93,D,7200,Provence-Alpes-Côte d'Azur
1997-01,93,E,4900,Provence-Alpes-Côte d'Azur
1997-01,94,A,16500,Corse
1997-01,94,B,300,Corse
1997-01,94,C,300,Corse
1997-01,94,D,800,Corse
1997-01,94,E,700,Corse
1997-01,NA,A,174400,NA
1997-01,NA,B,11400,NA
1997-01,NA,C,15600,NA
1997-01,NA,D,7800,NA
1997-01,NA,E,5e3,NA
1997-02,11,A,608400,Île-de-France
1997-02,11,B,53200,Île-de-France
1997-02,11,C,62600,Île-de-France
1997-02,11,D,35800,Île-de-France
1997-02,11,E,15600,Île-de-France
1997-02,24,A,121600,Centre-Val de Loire
1997-02,24,B,16300,Centre-Val de Loire
1997-02,24,C,19700,Centre-Val de Loire
1997-02,24,D,6900,Centre-Val de Loire
1997-02,24,E,6500,Centre-Val de Loire
1997-02,27,A,130500,Bourgogne-Franche-Comté
1997-02,27,B,17e3,Bourgogne-Franche-Comté
1997-02,27,C,19e3,Bourgogne-Franche-Comté
1997-02,27,D,6600,Bourgogne-Franche-Comté
1997-02,27,E,10400,Bourgogne-Franche-Comté
1997-02,28,A,189600,Normandie
1997-02,28,B,23300,Normandie
1997-02,28,C,25500,Normandie
1997-02,28,D,14e3,Normandie
1997-02,28,E,12600,Normandie
1997-02,32,A,383800,Nord-Pas-de-Calais-Picardie
1997-02,32,B,33e3,Nord-Pas-de-Calais-Picardie
1997-02,32,C,36900,Nord-Pas-de-Calais-Picardie
1997-02,32,D,19800,Nord-Pas-de-Calais-Picardie
1997-02,32,E,19600,Nord-Pas-de-Calais-Picardie
1997-02,44,A,261300,Alsace-Champagne-Ardenne-Lorraine
1997-02,44,B,28600,Alsace-Champagne-Ardenne-Lorraine
1997-02,44,C,29900,Alsace-Champagne-Ardenne-Lorraine
1997-02,44,D,13600,Alsace-Champagne-Ardenne-Lorraine
1997-02,44,E,15500,Alsace-Champagne-Ardenne-Lorraine
1997-02,52,A,161600,Pays de la Loire
1997-02,52,B,28400,Pays de la Loire
1997-02,52,C,32e3,Pays de la Loire
1997-02,52,D,9100,Pays de la Loire
1997-02,52,E,9900,Pays de la Loire
1997-02,53,A,132200,Bretagne
1997-02,53,B,21200,Bretagne
1997-02,53,C,23400,Bretagne
1997-02,53,D,9900,Bretagne
1997-02,53,E,7900,Bretagne
1997-02,75,A,281100,Aquitaine-Limousin-Poitou-Charentes
1997-02,75,B,39800,Aquitaine-Limousin-Poitou-Charentes
1997-02,75,C,42200,Aquitaine-Limousin-Poitou-Charentes
1997-02,75,D,15800,Aquitaine-Limousin-Poitou-Charentes
1997-02,75,E,22900,Aquitaine-Limousin-Poitou-Charentes
1997-02,76,A,295500,Languedoc-Roussillon-Midi-Pyrénées
1997-02,76,B,30300,Languedoc-Roussillon-Midi-Pyrénées
1997-02,76,C,33800,Languedoc-Roussillon-Midi-Pyrénées
1997-02,76,D,17600,Languedoc-Roussillon-Midi-Pyrénées
1997-02,76,E,21100,Languedoc-Roussillon-Midi-Pyrénées
1997-02,84,A,340600,Auvergne-Rhône-Alpes
1997-02,84,B,28500,Auvergne-Rhône-Alpes
1997-02,84,C,37400,Auvergne-Rhône-Alpes
1997-02,84,D,16300,Auvergne-Rhône-Alpes
1997-02,84,E,21400,Auvergne-Rhône-Alpes
1997-02,93,A,170700,Provence-Alpes-Côte d'Azur
1997-02,93,B,14e3,Provence-Alpes-Côte d'Azur
1997-02,93,C,14400,Provence-Alpes-Côte d'Azur
1997-02,93,D,7100,Provence-Alpes-Côte d'Azur
1997-02,93,E,5e3,Provence-Alpes-Côte d'Azur
1997-02,94,A,16500,Corse
1997-02,94,B,300,Corse
1997-02,94,C,300,Corse
1997-02,94,D,800,Corse
1997-02,94,E,700,Corse
1997-02,NA,A,172900,NA
1997-02,NA,B,11500,NA
1997-02,NA,C,16e3,NA
1997-02,NA,D,7800,NA
1997-02,NA,E,5e3,NA
1997-03,11,A,594900,Île-de-France
1997-03,11,B,52300,Île-de-France
1997-03,11,C,66300,Île-de-France
1997-03,11,D,37e3,Île-de-France
1997-03,11,E,15400,Île-de-France
1997-03,24,A,117500,Centre-Val de Loire
1997-03,24,B,16100,Centre-Val de Loire
1997-03,24,C,20600,Centre-Val de Loire
1997-03,24,D,6800,Centre-Val de Loire
1997-03,24,E,6400,Centre-Val de Loire
1997-03,27,A,126700,Bourgogne-Franche-Comté
1997-03,27,B,17e3,Bourgogne-Franche-Comté
1997-03,27,C,20300,Bourgogne-Franche-Comté
1997-03,27,D,6700,Bourgogne-Franche-Comté
1997-03,27,E,10100,Bourgogne-Franche-Comté
1997-03,28,A,183500,Normandie
1997-03,28,B,23100,Normandie
1997-03,28,C,27e3,Normandie
1997-03,28,D,14700,Normandie
1997-03,28,E,12400,Normandie
1997-03,32,A,379400,Nord-Pas-de-Calais-Picardie
1997-03,32,B,33e3,Nord-Pas-de-Calais-Picardie
1997-03,32,C,39400,Nord-Pas-de-Calais-Picardie
1997-03,32,D,20200,Nord-Pas-de-Calais-Picardie
1997-03,32,E,18800,Nord-Pas-de-Calais-Picardie
1997-03,44,A,252600,Alsace-Champagne-Ardenne-Lorraine
1997-03,44,B,28600,Alsace-Champagne-Ardenne-Lorraine
1997-03,44,C,31100,Alsace-Champagne-Ardenne-Lorraine
1997-03,44,D,14e3,Alsace-Champagne-Ardenne-Lorraine
1997-03,44,E,15700,Alsace-Champagne-Ardenne-Lorraine
1997-03,52,A,154500,Pays de la Loire
1997-03,52,B,27500,Pays de la Loire
1997-03,52,C,34300,Pays de la Loire
1997-03,52,D,9500,Pays de la Loire
1997-03,52,E,9800,Pays de la Loire
1997-03,53,A,125700,Bretagne
1997-03,53,B,20600,Bretagne
1997-03,53,C,24900,Bretagne
1997-03,53,D,10200,Bretagne
1997-03,53,E,8e3,Bretagne
1997-03,75,A,27e4,Aquitaine-Limousin-Poitou-Charentes
1997-03,75,B,40500,Aquitaine-Limousin-Poitou-Charentes
1997-03,75,C,46500,Aquitaine-Limousin-Poitou-Charentes
1997-03,75,D,16100,Aquitaine-Limousin-Poitou-Charentes
1997-03,75,E,22900,Aquitaine-Limousin-Poitou-Charentes
1997-03,76,A,291100,Languedoc-Roussillon-Midi-Pyrénées
1997-03,76,B,31500,Languedoc-Roussillon-Midi-Pyrénées
1997-03,76,C,38100,Languedoc-Roussillon-Midi-Pyrénées
1997-03,76,D,18e3,Languedoc-Roussillon-Midi-Pyrénées
1997-03,76,E,20900,Languedoc-Roussillon-Midi-Pyrénées
1997-03,84,A,327300,Auvergne-Rhône-Alpes
1997-03,84,B,30400,Auvergne-Rhône-Alpes
1997-03,84,C,41700,Auvergne-Rhône-Alpes
1997-03,84,D,16200,Auvergne-Rhône-Alpes
1997-03,84,E,21100,Auvergne-Rhône-Alpes
1997-03,93,A,166200,Provence-Alpes-Côte d'Azur
1997-03,93,B,13900,Provence-Alpes-Côte d'Azur
1997-03,93,C,14900,Provence-Alpes-Côte d'Azur
1997-03,93,D,7e3,Provence-Alpes-Côte d'Azur
1997-03,93,E,4800,Provence-Alpes-Côte d'Azur
1997-03,94,A,16300,Corse
1997-03,94,B,400,Corse
1997-03,94,C,400,Corse
1997-03,94,D,800,Corse
1997-03,94,E,700,Corse
1997-03,NA,A,169500,NA
1997-03,NA,B,11900,NA
1997-03,NA,C,17100,NA
1997-03,NA,D,7600,NA
1997-03,NA,E,4600,NA
1997-04,11,A,587100,Île-de-France
1997-04,11,B,51700,Île-de-France
1997-04,11,C,7e4,Île-de-France
1997-04,11,D,38e3,Île-de-France
1997-04,11,E,15200,Île-de-France
1997-04,24,A,111600,Centre-Val de Loire
1997-04,24,B,16100,Centre-Val de Loire
1997-04,24,C,23700,Centre-Val de Loire
1997-04,24,D,6700,Centre-Val de Loire
1997-04,24,E,6700,Centre-Val de Loire
1997-04,27,A,121800,Bourgogne-Franche-Comté
1997-04,27,B,16900,Bourgogne-Franche-Comté
1997-04,27,C,23300,Bourgogne-Franche-Comté
1997-04,27,D,6600,Bourgogne-Franche-Comté
1997-04,27,E,10400,Bourgogne-Franche-Comté
1997-04,28,A,177100,Normandie
1997-04,28,B,22800,Normandie
1997-04,28,C,29900,Normandie
1997-04,28,D,14200,Normandie
1997-04,28,E,12500,Normandie
1997-04,32,A,369700,Nord-Pas-de-Calais-Picardie
1997-04,32,B,33700,Nord-Pas-de-Calais-Picardie
1997-04,32,C,44500,Nord-Pas-de-Calais-Picardie
1997-04,32,D,20400,Nord-Pas-de-Calais-Picardie
1997-04,32,E,18800,Nord-Pas-de-Calais-Picardie
1997-04,44,A,241300,Alsace-Champagne-Ardenne-Lorraine
1997-04,44,B,29e3,Alsace-Champagne-Ardenne-Lorraine
1997-04,44,C,35900,Alsace-Champagne-Ardenne-Lorraine
1997-04,44,D,14800,Alsace-Champagne-Ardenne-Lorraine
1997-04,44,E,15900,Alsace-Champagne-Ardenne-Lorraine
1997-04,52,A,145e3,Pays de la Loire
1997-04,52,B,27400,Pays de la Loire
1997-04,52,C,39300,Pays de la Loire
1997-04,52,D,9500,Pays de la Loire
1997-04,52,E,9700,Pays de la Loire
1997-04,53,A,117400,Bretagne
1997-04,53,B,2e4,Bretagne
1997-04,53,C,29100,Bretagne
1997-04,53,D,10100,Bretagne
1997-04,53,E,8100,Bretagne
1997-04,75,A,257100,Aquitaine-Limousin-Poitou-Charentes
1997-04,75,B,39600,Aquitaine-Limousin-Poitou-Charentes
1997-04,75,C,52800,Aquitaine-Limousin-Poitou-Charentes
1997-04,75,D,16300,Aquitaine-Limousin-Poitou-Charentes
1997-04,75,E,22800,Aquitaine-Limousin-Poitou-Charentes
1997-04,76,A,281900,Languedoc-Roussillon-Midi-Pyrénées
1997-04,76,B,31600,Languedoc-Roussillon-Midi-Pyrénées
1997-04,76,C,41400,Languedoc-Roussillon-Midi-Pyrénées
1997-04,76,D,18500,Languedoc-Roussillon-Midi-Pyrénées
1997-04,76,E,20800,Languedoc-Roussillon-Midi-Pyrénées
1997-04,84,A,322600,Auvergne-Rhône-Alpes
1997-04,84,B,28500,Auvergne-Rhône-Alpes
1997-04,84,C,43800,Auvergne-Rhône-Alpes
1997-04,84,D,16900,Auvergne-Rhône-Alpes
1997-04,84,E,21200,Auvergne-Rhône-Alpes
1997-04,93,A,160800,Provence-Alpes-Côte d'Azur
1997-04,93,B,14200,Provence-Alpes-Côte d'Azur
1997-04,93,C,16600,Provence-Alpes-Côte d'Azur
1997-04,93,D,6700,Provence-Alpes-Côte d'Azur
1997-04,93,E,4700,Provence-Alpes-Côte d'Azur
1997-04,94,A,15600,Corse
1997-04,94,B,400,Corse
1997-04,94,C,400,Corse
1997-04,94,D,800,Corse
1997-04,94,E,700,Corse
1997-04,NA,A,166400,NA
1997-04,NA,B,11900,NA
1997-04,NA,C,18400,NA
1997-04,NA,D,7500,NA
1997-04,NA,E,4400,NA
